Blog Title,Blog Image URL,Blog Date,Blog Likes
We Bet You Will Not Want to Miss The Benefits of a Comprehensive Hotel Price Intelligence Solution!,https://rategain.com/blog/benefits-hotel-price-intelligence-solution/,"October 25, 2017",4 likes
Sharing economy blurring the lines in hospitality,https://rategain.com/blog/benefits-hotel-price-intelligence-solution/,"October 23, 2017",4 likes
Tracking Mobile App Rates of Your Competition is a MUST for Your Price Strategy!,https://rategain.com/blog/track-competitor-mobile-app-rates-hotel/,"October 11, 2017",3 likes
Will Artificial Intelligence Replace Human Intelligence in Revenue Management and Pricing Analysis?,https://rategain.com/blog/artificial-intelligence-replace-human-intelligence-revenue-management-pricing-analyst/,"September 29, 2017",3 likes
It’s time to reexamine the data structure behind hotel distribution,https://rategain.com/blog/artificial-intelligence-replace-human-intelligence-revenue-management-pricing-analyst/,"September 25, 2017",2 likes
7 Fundamental Hotel Marketing Strategies To Stand Out From Your Competition,https://rategain.com/blog/fundamental-hotel-marketing-strategies-stand-out/,"September 21, 2017",4 likes
Design an Effective Hotel Guest Loyalty Program to Increase Hotel Bookings and Revenue,https://rategain.com/blog/effective-hotel-guest-loyalty-program-increase-revenue/,"September 18, 2017",4 likes
Yield Management in Hospitality - Important for Efficient Revenue Management Strategy,https://rategain.com/blog/yield-management-hospitality-revenue-strategy/,"September 14, 2017",3 likes
What Makes Your Guests The Promoters of Your Brand?,https://rategain.com/blog/make-guests-promoters-hotel-brand/,"September 7, 2017",3 likes
Tapping the potential of IoT,https://rategain.com/blog/make-guests-promoters-hotel-brand/,"August 29, 2017",3 likes
The Role and Future of Technology in Travel Industry,https://rategain.com/blog/role-future-technology-travel-industry/,"August 28, 2017",3 likes
New Consumer Review Dashboard For Hotels,https://rategain.com/blog/brandgain-new-consumer-review-dashboard/,"August 21, 2017",3 likes
Measuring Demand in Your City will Skyrocket your Revenue - Here is How!,https://rategain.com/blog/measuring-hotel-demand-city-skyrocket-revenue/,"August 21, 2017",3 likes
7 Best Methods to Gather Quality Guest Feedback,https://rategain.com/blog/methods-gather-hotel-guest-feedback/,"August 16, 2017",2 likes
"The Brilliant Hotelier: Face To Face With Panayiotis Kyprianou From Thanos Resorts & Spas, Cyprus",https://rategain.com/blog/brilliant-hotelier-thanos-resorts-spas-cyprus/,"August 14, 2017",4 likes
Monitoring Hundreds of Booking Sites - No Longer a Challenging Task for Hoteliers,,"August 10, 2017",3 likes
"Hotels, Utilize Closed User Group (CUG) Customers to Increase Revenue Through Direct Bookings",https://rategain.com/blog/utilize-closed-user-group-customers-increase-revenue-direct-bookings/,"August 8, 2017",4 likes
Create a Revenue Centric Culture in your Hotel by Integrating Technology,https://rategain.com/blog/revenue-centric-culture-integrated-hotel-technology/,"August 2, 2017",4 likes
"Despite the best efforts of hotel brands, travelers still love to click around",https://rategain.com/blog/revenue-centric-culture-integrated-hotel-technology/,"August 1, 2017",4 likes
"Hoteliers, Are You Using Mobile to Support Your Online Reputation Management?",https://rategain.com/blog/mobile-support-hotel-online-reputation-management-strategy/,"July 31, 2017",4 likes
7 Practical tips to improve online reviews of your hotel,https://rategain.com/blog/tips-improve-online-reviews-hotel/,"July 25, 2017",4 likes
14 Features to Consider Before Your Hotel Decides to Devote In a Channel Manager,https://rategain.com/blog/features-consider-choosing-hotel-channel-manager/,"July 24, 2017",4 likes
Managing Hotel Guest Sentiment and Online Presence to Create Revenue Centric Culture,https://rategain.com/blog/managing-hotel-guest-sentiment-online-presence-revenue-centric-culture/,"July 19, 2017",4 likes
"Hoteliers, You Need a Channel Manager with an Edge to Stand out from Competition",https://rategain.com/blog/right-hotel-channel-manager-stand-out-competitive-edge/,"July 18, 2017",3 likes
Blockchain and its potential to upend the travel industry,,"July 17, 2017",3 likes
"Hoteliers, Learn How to Create A Revenue Centric Culture in Your Hotel",https://rategain.com/blog/create-hotel-revenue-centric-culture/,"July 10, 2017",4 likes
"Hoteliers, Learn About The Growing Importance of Hotel Online Reputation Management",https://rategain.com/blog/growing-importance-hotel-online-reputation-management/,"July 4, 2017",4 likes
How to Make Restaurant’s Online Reputation a Secret Sauce in Enhancing your Hotel Brand?,https://rategain.com/blog/restaurant-online-reputation-enhance-hotel-brand/,"June 28, 2017",4 likes
Engaging Travelers Through Social Media Can Reap Umpteen Benefits for Hotels,https://rategain.com/blog/engaging-travelers-social-media-hotels-reap-benefits/,"June 19, 2017",4 likes
Approach For A Balanced Hotel Distribution Strategy - Learn Why Hotels Should Adopt It,https://rategain.com/blog/adopt-balanced-hotel-distribution-strategy/,"June 14, 2017",2 likes
9 Tips to Build a Hotel’s Facebook Strategy & Improve Guest Experience,https://rategain.com/blog/improve-guest-experience-build-hotel-facebook-strategy-social-media/,"June 6, 2017",3 likes
Top Trends: Millennial Travelers & the Hospitality Sector,https://rategain.com/blog/millennial-travelers-trends-hospitality-sector/,"May 30, 2017",3 likes
Evolving Role Of Hotel Revenue Manager - Part 4,https://rategain.com/blog/evolving-hotel-revenue-manager-use-big-data/,"May 26, 2017",2 likes
The Evolving Role of Revenue Managers - Part 3,https://rategain.com/blog/evolving-role-revenue-managers-hotel-comp-set/,"May 24, 2017",3 likes
Good translation key to staying in global marketplace,https://rategain.com/blog/evolving-role-revenue-managers-hotel-comp-set/,"May 24, 2017",3 likes
The Evolving Role Of Hotel Revenue Managers – Part 2,https://rategain.com/blog/evolving-role-hotel-revenue-managers-part2/,"May 17, 2017",3 likes
How Your Hotel distribution & Online Reputation Strategy is key to RevPAR Management,https://rategain.com/blog/revpar-management-hotel-distribution-reputation-strategy/,"May 15, 2017",3 likes
The Evolving Role of Hotel Revenue Managers - Part 1,https://rategain.com/blog/evolving-role-hotel-revenue-managers-part1/,"May 10, 2017",3 likes
5 Effective Ways Hotels Could Conduct Guest Surveys and Loyalty Programs,https://rategain.com/blog/effective-hotels-guest-surveys-loyalty-programs/,"May 2, 2017",3 likes
"Hoteliers, Are Vacation Rentals Eating Your Lunch?",https://rategain.com/blog/vacation-rentals-eating-hotel-revenue/,"April 26, 2017",3 likes
Abbreviations are not a content strategy,https://rategain.com/blog/vacation-rentals-eating-hotel-revenue/,"April 24, 2017",3 likes
The Future of Hotel Revenue Management – BOTs or Humans?,https://rategain.com/blog/future-hotel-revenue-management-bots-humans/,"April 18, 2017",3 likes
"Hoteliers, Learn How to Overcome the Challenges in Online Reputation Management",https://rategain.com/blog/overcome-shortcomings-challenges-in-online-reputation-management/,"April 14, 2017",3 likes
Managing Seasonal Market Changes to Ensure your Hotel Stays on Top - Part 4,https://rategain.com/blog/managing-seasonal-market-changes-hotel-stays-top-part4/,"April 13, 2017",4 likes
Managing Seasonal Market Changes to Ensure your Hotel Stays on Top - Part 3,https://rategain.com/blog/seasonal-market-changes-hotels-attract-guests/,"April 11, 2017",3 likes
Managing Seasonal Market Changes to Ensure your Hotel Stays on Top - Part 2,https://rategain.com/blog/managing-seasonal-market-changes-hotel-stays-top-part-2/,"April 7, 2017",4 likes
Solving the hospitality industry’s ‘content conundrum’,https://rategain.com/blog/managing-seasonal-market-changes-hotel-stays-top-part-2/,"April 3, 2017",2 likes
Managing Seasonal Market Changes to Ensure your Hotel Stays on Top - Part 1,https://rategain.com/blog/managing-seasonal-market-changes-hotel-stays-top/,"April 3, 2017",3 likes
"Hoteliers, Beat the Competition and Be The Market Leaders By Adopting Automation",https://rategain.com/blog/revenue-managers-embrace-automation-market-leaders/,"March 27, 2017",2 likes
How Can Hotels Use Google to Maximise their Online Presence?,https://rategain.com/blog/how-hotels-use-google-maximise-online-presence/,"March 17, 2017",2 likes
Revenue Management & Marketing Automation can Help Independent Hotels Stay Ahead,https://rategain.com/blog/revenue-management-marketing-automation-for-independent-hotels/,"March 14, 2017",4 likes
Big Data Challenge,,"March 8, 2017",4 likes
"Hoteliers, Design Your Revenue Management Strategy in Pre-Opening Stage",https://rategain.com/blog/hotel-revenue-management-strategy-pre-opening/,"March 2, 2017",4 likes
"Hoteliers, Keep a Track of Events and Holidays To Increase your Revenue Many Folds",https://rategain.com/blog/track-events-and-holidays-increase-hotel-revenue/,"February 20, 2017",3 likes
3 Effective Hotel Pricing Strategy Can Boost Your Hotel Revenue,https://rategain.com/blog/effective-hotel-pricing-strategy-to-boost-revenue/,"February 13, 2017",5 likes
How to Manage Hotel's Online Reviews & Guest Experience,https://rategain.com/blog/how-to-manage-hotel-online-reviews/,"February 2, 2017",3 likes
Why Should Hotels Pay Special Attention to Demand Forecasting?,https://rategain.com/blog/why-should-hotels-pay-special-attention-to-demand-forecasting/,"January 25, 2017",3 likes
"The Brilliant Hotelier: Face to face with Deanna Jayasundera from Theme Resorts and Spas, Sri Lanka",https://rategain.com/blog/why-should-hotels-pay-special-attention-to-demand-forecasting/,"January 16, 2017",3 likes
RateGain’s Top 12 Blogs of 2016,https://rategain.com/blog/rategains-top-12-blogs-of-2016/,"January 3, 2017",4 likes
Managing Real-Time Room Inventories Across Multiple OTAs,https://rategain.com/blog/managing-real-time-room-inventories-across-multiple-otas/,"December 27, 2016",2 likes
"The Brilliant Hotelier: Face 2 Face with Ria Roberto, the Director of Revenue Management at Kenz Hotel Management, UAE",https://rategain.com/blog/the-brilliant-hotelier-face-2-face-with-ria-roberto-the-director-of-revenue-management-at-kenz-hotel-management-abu/,"December 19, 2016",2 likes
Be the Revenue Management Hero of your Hotel,https://rategain.com/blog/be-the-revenue-management-hero-of-your-hotel/,"November 28, 2016",4 likes
"Hotels, Let’s Go Direct!",https://rategain.com/blog/be-the-revenue-management-hero-of-your-hotel/,"November 23, 2016",4 likes
Tips to Build Customer Loyalty for Your Restaurant,https://rategain.com/blog/tips-to-build-customer-loyalty-for-your-restaurant/,"November 21, 2016",4 likes
"Systems Reliability, A Necessity for Hotel Operations: Part 2",https://rategain.com/blog/systems-reliability-a-necessity-for-hotel-operations-part-2/,"November 18, 2016",4 likes
Is Your Hotel United by Goals but Divided by Systems?,https://rategain.com/blog/is-your-hotel-united-by-goals-but-divided-by-systems/,"November 16, 2016",4 likes
"The Brilliant Hotelier: Face 2 Face with I Nyoman Astama, General Manager of the Bali Niksoma Boutique Beach Resort",https://rategain.com/blog/the-brilliant-hotelier-face-2-face-with-i-nyoman-astama-general-manager-of-the-bali-niksoma-boutique-beach-resort/,"November 15, 2016",4 likes
"Systems Reliability, A Necessity for Hotel Operations: Part 1",https://rategain.com/blog/systems-reliability-a-necessity-for-hotel-operations-part-1/,"November 11, 2016",3 likes
Is your Hotel Website Ready for Google's Latest Mobile Updates,https://rategain.com/blog/is-your-hotel-website-ready-for-googles-latest-mobile-updates/,"November 8, 2016",3 likes
Optimize Your Hotel’s SEO and Mobile Strategy,https://rategain.com/blog/optimize-your-hotels-seo-and-mobile-strategy/,"November 3, 2016",4 likes
"The Brilliant Hotelier: Face 2 Face with Stavros Drakou, Director at Cyprotels Hotels and Resorts, Cyprus",https://rategain.com/blog/the-brilliant-hotelier-face-2-face-with-stavros-drakou-director-at-cyprotels-hotels-and-resorts-cyprus/,"November 2, 2016",1 like
What’s spookier than Halloween for Hoteliers?,https://rategain.com/blog/whats-spookier-than-halloween-for-hoteliers/,"October 26, 2016",2 likes
Tapping the phenomenal potential of the Asia Pacific region,https://rategain.com/blog/whats-spookier-than-halloween-for-hoteliers/,"October 10, 2016",2 likes
"The Brilliant Hotelier: Face 2 Face with Trisna Widia, Marketing & E-Commerce Manager, Prime Plaza Hotels and Resorts, Indonesia",https://rategain.com/blog/the-brilliant-hotelier-face-2-face-with-trisna-widia-marketing-e-commerce-manager-prime-plaza-hotels-and-resorts-indonesia/,"October 6, 2016",2 likes
How to Increase Hotel Direct Bookings? Don’t Ignore the Role of a Booking Engine,https://rategain.com/blog/how-to-increase-hotel-direct-bookings-dont-ignore-the-role-of-a-booking-engine/,"September 26, 2016",2 likes
Weary of Disruption? 5 Simple Steps to Disrupt the Disruptions in the Rapidly Changing Hospitality Industry,https://rategain.com/blog/weary-of-disruption-5-simple-steps-to-disrupt-the-disruptions-in-the-rapidly-changing-hospitality-industry/,"September 21, 2016",2 likes
Disruption in the Hotel Industry and Changing Face of the Global Travel Market,https://rategain.com/blog/disruption-in-the-hotel-industry-and-changing-face-of-the-global-travel-market/,"September 16, 2016",2 likes
"The Brilliant Hotelier: Tête-à-Tête with Richard Lewis, the CEO of Landmark Hotels, Dubai",https://rategain.com/blog/the-brilliant-hotelier-tete-a-tete-with-richard-lewis-the-ceo-of-landmark-hotels-dubai/,"September 15, 2016",3 likes
The fast-changing world of hospitality distribution,,"September 12, 2016",3 likes
"Hotels, Are You Prepared for Digital Detox Travelers?",https://rategain.com/blog/hotels-are-you-prepared-for-digital-detox-travelers/,"September 6, 2016",4 likes
"The Brilliant Hotelier: Face 2 Face with the Revenue Director at J5 Rimal Hotel Apartments, Dubai",https://rategain.com/blog/the-brilliant-hotelier-face-2-face-with-the-revenue-director-at-j5-rimal-hotel-apartments-dubai/,"September 2, 2016",4 likes
How Hotels of Tomorrow are Improving Guest Experience with Technology?,https://rategain.com/blog/how-hotels-of-tomorrow-are-improving-guest-experience-with-technology/,"September 1, 2016",4 likes
Sharing economy and alternative lodging offer great opportunities,https://rategain.com/blog/how-hotels-of-tomorrow-are-improving-guest-experience-with-technology/,"August 29, 2016",4 likes
How can Hotels Generate More Revenue from Customer Loyalty - Part II,https://rategain.com/blog/how-can-hotels-generate-more-revenue-from-customer-loyalty-part-ii/,"August 25, 2016",3 likes
How can Hotels Generate More Revenue from Customer Loyalty - Part I,https://rategain.com/blog/how-can-hotels-generate-more-revenue-from-customer-loyalty-part-i/,"August 19, 2016",3 likes
Travel agents: a re-emerging force in hospitality distribution,https://rategain.com/blog/how-can-hotels-generate-more-revenue-from-customer-loyalty-part-i/,"August 15, 2016",3 likes
5 Things About Hotel Revenue Management Your Boss Wants to Know – Part II,https://rategain.com/blog/top-5-things-about-hotel-revenue-management-your-boss-wants-to-know/,"July 28, 2016",2 likes
Pikachu Conjures his Pokemon Friends for Increasing Hotel Revenues,,"July 26, 2016",3 likes
The sensible economics of 'one to many',,"July 26, 2016",3 likes
5 Things About Hotel Revenue Management Your Boss Wants to Know - Part I,https://rategain.com/blog/5-things-about-hotel-revenue-management-your-boss-wants-to-know-part-i/,"July 22, 2016",3 likes
"Hotels, Improve your Online Distribution Strategy with Six Simple Tips",https://rategain.com/blog/hotels-improve-your-online-distribution-strategy-with-six-simple-tips/,"July 12, 2016",3 likes
How to Ensure the Demand Generated is Translated into Increased Revenues?,https://rategain.com/blog/how-to-ensure-the-demand-generated-is-translated-into-increased-revenues/,"July 11, 2016",3 likes
"Brexit: The Impact on Travel and Tourism Industry, Now and Later",https://rategain.com/blog/brexit-the-impact-on-travel-and-tourism-industry-now-and-later/,"June 27, 2016",3 likes
Create a new chapter in the relationship between Your Hotel & Guests with Chat Tools,https://rategain.com/blog/create-a-new-chapter-in-the-relationship-between-your-hotel-guests-with-chat-tools/,"June 21, 2016",3 likes
Effective Ways to Measure & Generate Demand – Part V,https://rategain.com/blog/create-a-new-chapter-in-the-relationship-between-your-hotel-guests-with-chat-tools/,"June 19, 2016",2 likes
Effective Ways to Measure & Generate Demand – Part IV,https://rategain.com/blog/effective-ways-to-measure-generate-demand-part-iv/,"June 17, 2016",2 likes
Effective Ways to Measure & Generate Demand - Part II,https://rategain.com/blog/effective-ways-to-measure-demand-part-ii/,"June 15, 2016",3 likes
Effective Ways to Measure & Generate Demand – Part III,https://rategain.com/blog/effective-ways-to-measure-generate-demand-part-iii/,"June 15, 2016",4 likes
Effective Ways to Measure and Generate Demand - Part I,https://rategain.com/blog/effective-ways-to-measure-and-generate-demand-part-i/,"May 17, 2016",4 likes
8 Top Tips to Choose the Right Hotel Channel Manager,https://rategain.com/blog/8-top-tips-to-choose-the-right-hotel-channel-manager/,"May 3, 2016",4 likes
Comparing and Contrasting Industry Problems with Revenue Optimisation,https://rategain.com/blog/comparing-and-contrasting-industry-problems-with-revenue-optimisation/,"April 27, 2016",4 likes
"Making Cents of RevGain: An Interview With the Revenue Manager at St. George Lycabettus Hotel, Greece",https://rategain.com/blog/comparing-and-contrasting-industry-problems-with-revenue-optimisation/,"April 20, 2016",5 likes
Tapping the potential of emerging markets,https://rategain.com/blog/comparing-and-contrasting-industry-problems-with-revenue-optimisation/,"April 19, 2016",4 likes
"Unity for Revenue Management: An Interview With the Revenue Analyst at The Manila Hotel, Philippines",https://rategain.com/blog/unity-for-revenue-management-an-interview-with-the-revenue-analyst-at-the-manila-hotel-philippines/,"April 14, 2016",5 likes
How to Choose the Right Rate Optimisation Tool for Your Hotel?,https://rategain.com/blog/how-to-choose-the-right-rate-optimisation-tool-for-your-hotel/,"April 6, 2016",5 likes
New partnerships underscore benefits of DHISCO’s ‘direct-to-many’ solutions,,"April 4, 2016",3 likes
Airbnb: An Alternate Lodging Threat to Hotels?,https://rategain.com/blog/airbnb-an-alternate-lodging-threat-to-hotels/,"March 21, 2016",4 likes
21 Points to Consider while Buying a Rate Shopping Tool for Your Hotel,https://rategain.com/blog/airbnb-an-alternate-lodging-threat-to-hotels/,"March 9, 2016",4 likes
Did You Know? It’s critical to Push Rates along with Occupancy,https://rategain.com/blog/critical-to-push-rates-along-with-occupancy/,"February 19, 2016",4 likes
Hotel Demand Forecasting: Top 3 Ways Hoteliers Can Leverage this Strategic Management Tool,https://rategain.com/blog/hotel-demand-forecasting-top-3-ways-hoteliers-can-leverage-this-strategic-management-tool/,"February 12, 2016",4 likes
7 Quick Tips For Your Hotel Pre-Opening In 2017,https://rategain.com/blog/7-quick-tips-for-your-hotel-pre-opening-in-2017/,"February 12, 2016",4 likes
Zika virus outbreak:  Is tourism industry in Central and South America on risk?,https://rategain.com/blog/zika-virus-outbreak-impact-on-tourism-in-central-and-south-america/,"February 8, 2016",4 likes
How to make 35% more revenue? Tap the power of Scientific Pricing,https://rategain.com/blog/zika-virus-outbreak-impact-on-tourism-in-central-and-south-america/,"January 27, 2016",3 likes
Want to Maximize Your Hotel Revenue? Get Your Room Forecast Accurate ASAP,https://rategain.com/blog/zika-virus-outbreak-impact-on-tourism-in-central-and-south-america/,"January 8, 2016",3 likes
9 Undeniable Advantages of Hotel Room Forecasting,https://rategain.com/blog/9-undeniable-advantages-of-hotel-room-forecasting/,"January 3, 2016",4 likes
Golden Rules to Make the Most of Your Hotel’s Facebook Page,https://rategain.com/blog/make-the-most-of-your-hotels-facebook-page/,"December 15, 2015",3 likes
DHISCO’s big data challenge,https://rategain.com/blog/make-the-most-of-your-hotels-facebook-page/,"December 10, 2015",2 likes
A Revenue Management mistake that you need to avoid today,https://rategain.com/blog/a-revenue-management-mistake-that-you-need-to-avoid-today/,"October 23, 2015",2 likes
The UK RevPAR Growth Story: Promises and Challenges,https://rategain.com/blog/the-uk-revpar-growth-story-promises-and-challenges/,"October 19, 2015",2 likes
August 2015: Parity Performance. Where Does Your City Stand? – Latin America,https://rategain.com/blog/the-uk-revpar-growth-story-promises-and-challenges/,"September 28, 2015",2 likes
Introducing BrandGain Restaurant Module,https://rategain.com/blog/the-uk-revpar-growth-story-promises-and-challenges/,"September 18, 2015",2 likes
"Q&A with new DHISCO CEO Toni Portmann, on taking Pegasus beyond the hotel switch",https://rategain.com/blog/the-uk-revpar-growth-story-promises-and-challenges/,"September 16, 2015",2 likes
Revenue optimisation love story: Grandhotel Zvon  achieves 34% growth in revenue with scientific pricing,https://rategain.com/blog/the-uk-revpar-growth-story-promises-and-challenges/,"September 16, 2015",2 likes
Scientific pricing is no longer the Lamborghini you can never have.,,"September 14, 2015",3 likes
"As other hotel distribution fees rise, DHISCO represents less than 1% of booking costs",,"August 5, 2015",2 likes
UNT Big Data Challenge,,"July 21, 2015",3 likes
How to improve your hotel's online reputation using a 100 year old mathematics principle,https://rategain.com/blog/how-to-improve-your-hotels-online-reputation-using-a-100-year-old-mathematical-principle/,"July 16, 2015",4 likes
Total Pricing,https://rategain.com/blog/how-to-improve-your-hotels-online-reputation-using-a-100-year-old-mathematical-principle/,"July 13, 2015",2 likes
Update from HEDNA Barcelona: Forecast is sunny,https://rategain.com/blog/how-to-improve-your-hotels-online-reputation-using-a-100-year-old-mathematical-principle/,"June 12, 2015",2 likes
RevPar Growth in Europe: The top three cities,https://rategain.com/blog/revpar-growth-in-europe-the-top-three-cities/,"June 4, 2015",2 likes
The news for the hotel industry just keeps getting better,https://rategain.com/blog/revpar-growth-in-europe-the-top-three-cities/,"May 19, 2015",2 likes
Three important elements your Revenue Management system is missing,https://rategain.com/blog/three-important-elements-your-revenue-management-system-is-missing/,"April 29, 2015",3 likes
5 ways to Maximize Hotel Revenues in the Era of Mobile Bookings,,"April 21, 2015",4 likes
Will airbnb disrupt the hotel business or just play on the sidelines?,,"April 14, 2015",4 likes
3 Questions RateGain will Answer for you at WTM Latin America,,"March 23, 2015",4 likes
5 Key Highlights of Super Successful RateGain’s Hotel Revenue Summit 2015 Jakarta,,"March 19, 2015",3 likes
Reviews and Ratings: A simple way to use them to support your transient pricing strategy,,"March 10, 2015",3 likes
ITB Berlin: 5 Steps to Making Your Visit a Success,,"February 25, 2015",3 likes
Accor Hotels Partners with RateGain for its Rate Shopping Solution Integration,,"February 23, 2015",2 likes
RateGain Bags Top Honour at The 2nd Inc. India Innovative100 Conference and Awards Gala,,"February 19, 2015",2 likes
3 Reasons to visit RateGain at ITB Berlin,,"February 12, 2015",1 like
